"","loglik","p1","p2","larv","pup","mu.p","S","mud.p","pupae.zero"
"259",2164.70269944085,0.340180235681714,0.00303629658241893,0.125,0.02,0.006,4,0.001,50
"260",2213.95786020246,0.33324041154559,0.0020587695877998,0.1,0.02,0.006,4,0.001,50
"261",2266.67415150148,0.319094260668088,0.000798815262958114,0.0833333333333333,0.02,0.006,4,0.001,50
"262",2144.67997209133,0.326831866182776,0.00632247263481247,0.125,0.0333333333333333,0.01,4,0.001,50
"263",2188.93333433189,0.350331487707663,0.00609617365468291,0.1,0.0333333333333333,0.01,4,0.001,50
"264",2230.65924577329,0.339692839613275,0.00473403669921992,0.0833333333333333,0.0333333333333333,0.01,4,0.001,50
"265",2177.3337346964,0.345161029913293,0.00385237491369672,0.125,0.0222222222222222,0.01,4,0.001,50
"266",2228.86951049149,0.344483825950539,0.00291538676701544,0.1,0.0222222222222222,0.01,4,0.001,50
"267",2264.48871223047,0.3332589906612,0.00181610072189296,0.0833333333333333,0.0222222222222222,0.01,4,0.001,50
"268",2200.20867891975,0.326463612886403,0.00237397387912027,0.125,0.02,0.01,4,0.001,50
"269",2255.282178327,0.329352345366418,0.00166406910086015,0.1,0.02,0.01,4,0.001,50
"270",2275.98888900867,0.337900366443297,0.0015008649487896,0.0833333333333333,0.02,0.01,4,0.001,50
"271",1997.94696923912,0.192727094195717,0.00663974034826412,0.125,0.0333333333333333,0.0025,6,0.001,50
"272",2047.54333084189,0.194213414091124,0.00541802924758948,0.1,0.0333333333333333,0.0025,6,0.001,50
"273",2087.58212666512,0.194093258954165,0.00434266060430272,0.0833333333333333,0.0333333333333333,0.0025,6,0.001,50
"274",2033.51888320893,0.193624719490331,0.00307934210018085,0.125,0.0222222222222222,0.0025,6,0.001,50
"275",2081.8641895958,0.195516416845582,0.00235648566421051,0.1,0.0222222222222222,0.0025,6,0.001,50
"276",2123.48302178157,0.20224397891101,0.00217804339142946,0.0833333333333333,0.0222222222222222,0.0025,6,0.001,50
"277",2050.39084596029,0.197496963564798,0.00268590053587856,0.125,0.02,0.0025,6,0.001,50
"278",2094.1925789503,0.197145538135691,0.00179268576077829,0.1,0.02,0.0025,6,0.001,50
"279",2136.58860338104,0.195820187933947,0.00118109649449417,0.0833333333333333,0.02,0.0025,6,0.001,50
"280",2362.3026098654,0.142246742965199,5.79037837959086e-05,0.125,0.0333333333333333,0.006,6,0.001,50
"281",2074.04867217285,0.18887876303164,0.00489750572756606,0.1,0.0333333333333333,0.006,6,0.001,50
"282",2120.3330155876,0.204280105350544,0.00493151120155977,0.0833333333333333,0.0333333333333333,0.006,6,0.001,50
"283",2061.50397572377,0.193009177488118,0.00300501093140355,0.125,0.0222222222222222,0.006,6,0.001,50
"284",2115.21003802106,0.195334000290669,0.00236675524802158,0.1,0.0222222222222222,0.006,6,0.001,50
"285",2151.80780639707,0.196103828493567,0.00168327666417255,0.0833333333333333,0.0222222222222222,0.006,6,0.001,50
"286",2077.9122826884,0.194524164343942,0.00244913764617954,0.125,0.02,0.006,6,0.001,50
"287",2130.34948963021,0.198883369912791,0.00192408958722207,0.1,0.02,0.006,6,0.001,50
"288",2162.0888747848,0.195973505997398,0.00126462773206392,0.0833333333333333,0.02,0.006,6,0.001,50
"289",2049.74294630103,0.197111973567255,0.00663646117866338,0.125,0.0333333333333333,0.01,6,0.001,50
"290",2102.55215752768,0.199756041607418,0.00543142221073755,0.1,0.0333333333333333,0.01,6,0.001,50
"291",2147.7582263618,0.192506985463945,0.00409713486534169,0.0833333333333333,0.0333333333333333,0.01,6,0.001,50
"292",2089.36857384654,0.194448433662752,0.00312468563971917,0.125,0.0222222222222222,0.01,6,0.001,50
"293",2142.78042601347,0.191125244005328,0.00184169524999568,0.1,0.0222222222222222,0.01,6,0.001,50
"294",2191.50249646107,0.187123046089957,0.000983030284102999,0.0833333333333333,0.0222222222222222,0.01,6,0.001,50
"295",2106.75495797964,0.198423210428067,0.00256971888727541,0.125,0.02,0.01,6,0.001,50
"296",2153.16111450704,0.193683074655132,0.00150659153492989,0.1,0.02,0.01,6,0.001,50
"297",2200.69297535979,0.190483479672248,0.000741714846666473,0.0833333333333333,0.02,0.01,6,0.001,50
"298",1929.18932798967,0.127491054927804,0.00613659315076272,0.125,0.0333333333333333,0.0025,8,0.001,50
"299",1991.03267056842,0.126950922980938,0.00458694108836887,0.1,0.0333333333333333,0.0025,8,0.001,50
"300",2030.84574682089,0.127222099245382,0.00375063301053292,0.0833333333333333,0.0333333333333333,0.0025,8,0.001,50
"301",1965.4334965958,0.131269142286859,0.00291471464559772,0.125,0.0222222222222222,0.0025,8,0.001,50
"302",2018.13360730041,0.128054427147017,0.00171897584160515,0.1,0.0222222222222222,0.0025,8,0.001,50
"303",2068.0799136505,0.133134864072317,0.00160265069314323,0.0833333333333333,0.0222222222222222,0.0025,8,0.001,50
"304",1987.08988629124,0.131898972442092,0.00222412979478528,0.125,0.02,0.0025,8,0.001,50
"305",2035.63848087174,0.129668565765496,0.00116833969012408,0.1,0.02,0.0025,8,0.001,50
"306",2078.37780832345,0.137551975705749,0.00132621962384437,0.0833333333333333,0.02,0.0025,8,0.001,50
"307",1963.58351790294,0.122765891731096,0.00541660444089403,0.125,0.0333333333333333,0.006,8,0.001,50
"308",2015.59805850528,0.124044876859531,0.00425688641132561,0.1,0.0333333333333333,0.006,8,0.001,50
"309",2058.72018974975,0.124921069194974,0.0034361316624123,0.0833333333333333,0.0333333333333333,0.006,8,0.001,50
"310",1999.65078473562,0.122957931922462,0.00183768971537222,0.125,0.0222222222222222,0.006,8,0.001,50
"311",2052.36141698617,0.126878692059432,0.00161105166291886,0.1,0.0222222222222222,0.006,8,0.001,50
"312",2087.44627317601,0.129306912524115,0.00116368691054915,0.0833333333333333,0.0222222222222222,0.006,8,0.001,50
"313",2014.16173297677,0.126562703320745,0.00155235177364787,0.125,0.02,0.006,8,0.001,50
"314",2063.44491322765,0.126573597394594,0.000800666271365333,0.1,0.02,0.006,8,0.001,50
"315",2101.93932559994,0.131681481353483,0.000856363485051407,0.0833333333333333,0.02,0.006,8,0.001,50
"316",1986.35902465867,0.128371802932583,0.00592298630630177,0.125,0.0333333333333333,0.01,8,0.001,50
"317",2041.08343710318,0.129802435551718,0.00476002684239036,0.1,0.0333333333333333,0.01,8,0.001,50
"318",2080.9704717388,0.130085968063271,0.00384089202434084,0.0833333333333333,0.0333333333333333,0.01,8,0.001,50
"319",2031.36809307761,0.126201608909058,0.00222597692716622,0.125,0.0222222222222222,0.01,8,0.001,50
"320",2077.74074255009,0.127249885047707,0.00151604712080986,0.1,0.0222222222222222,0.01,8,0.001,50
"321",2116.17870696902,0.133709090733257,0.0013325302963136,0.0833333333333333,0.0222222222222222,0.01,8,0.001,50
"322",2047.50460026968,0.125299151531087,0.00139468269314326,0.125,0.02,0.01,8,0.001,50
"323",2092.51243751231,0.129953235506887,0.00116807737460645,0.1,0.02,0.01,8,0.001,50
"324",2130.03347221016,0.136534622220748,0.00113383183323411,0.0833333333333333,0.02,0.01,8,0.001,50
"325",2303.08431454879,0.360232754530547,0.000515430986192233,0.125,0.0333333333333333,0.0025,4,0.01,50
"326",2347.50594287052,0.357798787995636,9.33521418354118e-05,0.1,0.0333333333333333,0.0025,4,0.01,50
"327",2381.6445879347,0.364388961957952,4.67866885057957e-05,0.0833333333333333,0.0333333333333333,0.0025,4,0.01,50
"328",2447.01711845675,0.390925289338756,0.000108225488085811,0.125,0.0222222222222222,0.0025,4,0.01,50
"329",2499.44626408163,0.400122585765853,2.85089199991316e-05,0.1,0.0222222222222222,0.0025,4,0.01,50
"330",2553.38610550387,0.411957074191029,3.49691284115324e-05,0.0833333333333333,0.0222222222222222,0.0025,4,0.01,50
"331",2483.87765647597,0.395798670250781,9.91032891305424e-06,0.125,0.02,0.0025,4,0.01,50
"332",2553.32555567926,0.409475646292747,6.97577973329133e-06,0.1,0.02,0.0025,4,0.01,50
"333",2608.0628488408,0.417996446225816,2.69149728883983e-05,0.0833333333333333,0.02,0.0025,4,0.01,50
"334",2311.37141168447,0.363054431650682,0.000521473992499445,0.125,0.0333333333333333,0.006,4,0.01,50
"335",2379.3826227905,0.376341899818791,0.000475883770691659,0.1,0.0333333333333333,0.006,4,0.01,50
"336",2420.94737726415,0.38605610856776,0.000431221897792935,0.0833333333333333,0.0333333333333333,0.006,4,0.01,50
"337",2450.85062510089,0.391696496110893,0.000105182889567277,0.125,0.0222222222222222,0.006,4,0.01,50
"338",2519.89025850213,0.401077522215166,7.27811247806058e-05,0.1,0.0222222222222222,0.006,4,0.01,50
"339",2562.12082474204,0.407119496665901,9.87204526852207e-06,0.0833333333333333,0.0222222222222222,0.006,4,0.01,50
"340",2501.6658396621,0.399898135581347,6.49909818838525e-05,0.125,0.02,0.006,4,0.01,50
"341",2564.72979413275,0.40675470018744,1.55637167379101e-05,0.1,0.02,0.006,4,0.01,50
"342",2619.42580748296,0.422741501000551,2.6754775162153e-05,0.0833333333333333,0.02,0.006,4,0.01,50
"343",2332.14893099899,0.352884067752746,0.000401897280289785,0.125,0.0333333333333333,0.01,4,0.01,50
"344",2360.43710574666,0.361358949097337,0.000125123517895147,0.1,0.0333333333333333,0.01,4,0.01,50
"345",2410.01516181889,0.372736823703119,0.000211324743633898,0.0833333333333333,0.0333333333333333,0.01,4,0.01,50
"346",2473.87567345703,0.393528448602378,0.000153975461679467,0.125,0.0222222222222222,0.01,4,0.01,50
"347",2524.78896536889,0.402576533840538,6.06638243244118e-05,0.1,0.0222222222222222,0.01,4,0.01,50
"348",2576.20358979173,0.405035908401808,5.46492718078755e-06,0.0833333333333333,0.0222222222222222,0.01,4,0.01,50
"349",2509.72186015567,0.39982221797486,1.73186774937057e-05,0.125,0.02,0.01,4,0.01,50
"350",2574.92446891483,0.409037192582601,2.45897066031081e-05,0.1,0.02,0.01,4,0.01,50
"351",2619.57926588053,0.415868978298003,7.43673445698348e-07,0.0833333333333333,0.02,0.01,4,0.01,50
"352",2227.69866516744,0.212028410180188,0.000323162729498795,0.125,0.0333333333333333,0.0025,6,0.01,50
"353",2277.9544652331,0.217402694239162,0.000110483410031386,0.1,0.0333333333333333,0.0025,6,0.01,50
"354",2313.49974020877,0.221955893615196,1.34447649801765e-05,0.0833333333333333,0.0333333333333333,0.0025,6,0.01,50
"355",2397.61829956433,0.228300455484918,1.8225942905896e-05,0.125,0.0222222222222222,0.0025,6,0.01,50
"356",2459.31057028256,0.235110256572313,8.34889820584582e-06,0.1,0.0222222222222222,0.0025,6,0.01,50
"357",2514.42955970259,0.241507752318327,4.61636121508181e-06,0.0833333333333333,0.0222222222222222,0.0025,6,0.01,50
"358",2451.38211564017,0.241022070677249,4.72964313929924e-05,0.125,0.02,0.0025,6,0.01,50
"359",2519.86559566813,0.24669726631853,5.6801555513452e-06,0.1,0.02,0.0025,6,0.01,50
"360",2579.51101660682,0.260231560416084,2.80457855219679e-05,0.0833333333333333,0.02,0.0025,6,0.01,50
"361",2235.2311221283,0.209192614770227,0.000229660194092239,0.125,0.0333333333333333,0.006,6,0.01,50
"362",2286.53746457678,0.21847993841149,0.00019333562475102,0.1,0.0333333333333333,0.006,6,0.01,50
"363",2333.20503653889,0.225114859565101,0.000130350719213103,0.0833333333333333,0.0333333333333333,0.006,6,0.01,50
"364",2402.36849889933,0.229138814973753,2.96916645424163e-05,0.125,0.0222222222222222,0.006,6,0.01,50
"365",2467.57989164915,0.23622674583818,3.51189147034999e-05,0.1,0.0222222222222222,0.006,6,0.01,50
"366",2519.07248775484,0.243658674271653,7.10561579757675e-06,0.0833333333333333,0.0222222222222222,0.006,6,0.01,50
"367",2455.57600102022,0.234919117518534,3.59156481157908e-06,0.125,0.02,0.006,6,0.01,50
"368",2526.81965799343,0.243474882947462,2.22041395118513e-05,0.1,0.02,0.006,6,0.01,50
"369",2576.53678727947,0.251790664536298,8.46121299937069e-06,0.0833333333333333,0.02,0.006,6,0.01,50
"370",2246.17516109543,0.211134625758494,0.000251962200393981,0.125,0.0333333333333333,0.01,6,0.01,50
"371",2297.08759652904,0.219829690496934,0.000179737088428335,0.1,0.0333333333333333,0.01,6,0.01,50
"372",2349.39589024052,0.226265162999615,8.44001212108401e-05,0.0833333333333333,0.0333333333333333,0.01,6,0.01,50
"373",2409.67917189166,0.230297251561409,4.67927054346292e-05,0.125,0.0222222222222222,0.01,6,0.01,50
"374",2470.08086091194,0.238610679947509,7.5959033140151e-06,0.1,0.0222222222222222,0.01,6,0.01,50
"375",2530.88183685314,0.244457307077496,5.49837314515437e-06,0.0833333333333333,0.0222222222222222,0.01,6,0.01,50
"376",2462.41615540849,0.235728015416265,2.26976158108093e-05,0.125,0.02,0.01,6,0.01,50
"377",2529.29871439804,0.24500055136781,8.29730824508783e-06,0.1,0.02,0.01,6,0.01,50
"378",2589.56625046602,0.253057191320212,3.13389652470127e-05,0.0833333333333333,0.02,0.01,6,0.01,50
"379",2172.94822584487,0.14108158548208,5.81113789483299e-05,0.125,0.0333333333333333,0.0025,8,0.01,50
"380",2230.71920189604,0.149590401420397,3.85417012719264e-05,0.1,0.0333333333333333,0.0025,8,0.01,50
"381",2283.73723680322,0.152057316175437,3.71953374841374e-05,0.0833333333333333,0.0333333333333333,0.0025,8,0.01,50
"382",2362.19791584646,0.159210922026628,3.72563973428393e-05,0.125,0.0222222222222222,0.0025,8,0.01,50
"383",2434.05395300949,0.165777561294181,4.48996371547162e-05,0.1,0.0222222222222222,0.0025,8,0.01,50
"384",2496.33707858277,0.172731349953561,7.67284424474342e-05,0.0833333333333333,0.0222222222222222,0.0025,8,0.01,50
"385",2417.68763549168,0.162282908222862,8.42689567932263e-06,0.125,0.02,0.0025,8,0.01,50
"386",2494.09321506541,0.172143723349029,5.03740769508068e-05,0.1,0.02,0.0025,8,0.01,50
"387",2553.73737829634,0.177195902625352,6.17162951231622e-05,0.0833333333333333,0.02,0.0025,8,0.01,50
"388",2173.31682154074,0.141903632875086,2.16032410464784e-05,0.125,0.0333333333333333,0.006,8,0.01,50
"389",2238.01403349684,0.148145955802883,2.84365814552358e-05,0.1,0.0333333333333333,0.006,8,0.01,50
"390",2288.44544741843,0.153105793787348,2.36444224559409e-05,0.0833333333333333,0.0333333333333333,0.006,8,0.01,50
"391",2363.57534066027,0.159703482654278,1.52074741031281e-05,0.125,0.0222222222222222,0.006,8,0.01,50
"392",2438.38529956402,0.164466278293197,8.44100197475715e-06,0.1,0.0222222222222222,0.006,8,0.01,50
"393",2505.40975363382,0.167731906219456,5.76197296027108e-05,0.0833333333333333,0.0222222222222222,0.006,8,0.01,50
"394",2429.95048692356,0.164794017909052,3.56623270670654e-05,0.125,0.02,0.006,8,0.01,50
"395",2503.12290037435,0.174379921724759,3.71117294678801e-05,0.1,0.02,0.006,8,0.01,50
"396",2559.79823470279,0.17628316690429,1.63122342979947e-05,0.0833333333333333,0.02,0.006,8,0.01,50
"397",2195.61160668864,0.14616913050746,0.000167855037787224,0.125,0.0333333333333333,0.01,8,0.01,50
"398",2249.74743436175,0.149464119661451,3.3109831393214e-05,0.1,0.0333333333333333,0.01,8,0.01,50
"399",2310.17632380685,0.15624791339914,0.000167984914949963,0.0833333333333333,0.0333333333333333,0.01,8,0.01,50
"400",2377.14187638504,0.159993344549044,9.205384048677e-06,0.125,0.0222222222222222,0.01,8,0.01,50
"401",2453.07649462185,0.164572530325598,5.11920053953117e-05,0.1,0.0222222222222222,0.01,8,0.01,50
"402",2498.41816500092,0.168002963384229,2.55030607628848e-06,0.0833333333333333,0.0222222222222222,0.01,8,0.01,50
"403",2435.70223148261,0.164170011270971,2.68729166744291e-06,0.125,0.02,0.01,8,0.01,50
"404",2506.64859149544,0.167936176422625,1.79405085031732e-05,0.1,0.02,0.01,8,0.01,50
"405",2560.74117192327,0.172008244064179,2.51809978128951e-06,0.0833333333333333,0.02,0.01,8,0.01,50
"406",2314.08976906307,0.21911928315572,0.0395794673719154,0.125,0.0333333333333333,0.0025,4,0,250
"407",2322.77966158835,0.22471126911106,0.0306009456787345,0.1,0.0333333333333333,0.0025,4,0,250
"408",2320.34937781831,0.25260577604222,0.0271878182833272,0.0833333333333333,0.0333333333333333,0.0025,4,0,250
"409",2234.10516568939,0.185990589923195,0.0277648178829916,0.125,0.0222222222222222,0.0025,4,0,250
"410",2223.84793820394,0.198060052202445,0.021853323348631,0.1,0.0222222222222222,0.0025,4,0,250
"411",2216.58248331287,0.22195471238471,0.0199419946818269,0.0833333333333333,0.0222222222222222,0.0025,4,0,250
"412",2207.79973758029,0.165633151932719,0.0198710979097041,0.125,0.02,0.0025,4,0,250
"413",2211.41301810549,0.18617618059211,0.0176625500436582,0.1,0.02,0.0025,4,0,250
"414",2195.14267119614,0.227219196184418,0.0198135721018483,0.0833333333333333,0.02,0.0025,4,0,250
"415",2343.66632206482,0.244762970741065,0.0390904357192451,0.125,0.0333333333333333,0.006,4,0,250
"416",2344.30874877267,0.250628031513688,0.0304632562471785,0.1,0.0333333333333333,0.006,4,0,250
"417",2360.6341208158,0.294750975231667,0.0275898088657735,0.0833333333333333,0.0333333333333333,0.006,4,0,250
"418",2288.93846415956,0.200493756136488,0.026188025660498,0.125,0.0222222222222222,0.006,4,0,250
"419",2267.85410678295,0.217103732141459,0.0213429753541247,0.1,0.0222222222222222,0.006,4,0,250
"420",2279.45285034955,0.258513793946803,0.0210992432324495,0.0833333333333333,0.0222222222222222,0.006,4,0,250
"421",2258.64938759073,0.198951709376315,0.0243961029328254,0.125,0.02,0.006,4,0,250
"422",2253.57191657666,0.221035083030913,0.0205704432408445,0.1,0.02,0.006,4,0,250
"423",2252.26998293298,0.228560777014983,0.0165549227035338,0.0833333333333333,0.02,0.006,4,0,250
"424",2368.36665391171,0.244651564631325,0.0349119231011461,0.125,0.0333333333333333,0.01,4,0,250
"425",2382.91501015948,0.254713868640845,0.0274999657223687,0.1,0.0333333333333333,0.01,4,0,250
"426",2375.00222658585,0.290250371016418,0.0245730019655868,0.0833333333333333,0.0333333333333333,0.01,4,0,250
"427",2317.60176307573,0.230746093200803,0.0270081129387516,0.125,0.0222222222222222,0.01,4,0,250
"428",2325.56406249131,0.258494748612572,0.022814985181239,0.1,0.0222222222222222,0.01,4,0,250
"429",2333.46585828444,0.278915143129159,0.0194221254496735,0.0833333333333333,0.0222222222222222,0.01,4,0,250
"430",2303.46136053357,0.220374271784845,0.0237143590142297,0.125,0.02,0.01,4,0,250
"431",2334.44921217432,0.226287294929684,0.0176815345026722,0.1,0.02,0.01,4,0,250
"432",2318.99812188888,0.274908849182427,0.0181672489388814,0.0833333333333333,0.02,0.01,4,0,250
"433",2258.64427743301,0.103542149379779,0.0319530858882654,0.125,0.0333333333333333,0.0025,6,0,250
"434",2615.69114910972,0.0736815323422172,0.00348033935965016,0.1,0.0333333333333333,0.0025,6,0,250
"435",2252.00661452595,0.135582032178451,0.0248791231474003,0.0833333333333333,0.0333333333333333,0.0025,6,0,250
"436",2180.60692554202,0.0793841641738058,0.0130092739673053,0.125,0.0222222222222222,0.0025,6,0,250
"437",2160.78203749078,0.100557684302882,0.0167765792610815,0.1,0.0222222222222222,0.0025,6,0,250
"438",2181.44432940584,0.1086661911388,0.0141018152937981,0.0833333333333333,0.0222222222222222,0.0025,6,0,250
"439",2178.8994544653,0.0682060696412764,0.00129330275154345,0.125,0.02,0.0025,6,0,250
"440",2208.31135430068,0.07642525129236,0.00046977088239125,0.1,0.02,0.0025,6,0,250
"441",2172.68838980223,0.0986643650139671,0.00898100435408822,0.0833333333333333,0.02,0.0025,6,0,250
"442",2276.52778482908,0.116696039018782,0.032785179558564,0.125,0.0333333333333333,0.006,6,0,250
"443",2293.58428228328,0.130047960490811,0.027044801415834,0.1,0.0333333333333333,0.006,6,0,250
"444",2275.59058223162,0.14891299106957,0.0243521446080063,0.0833333333333333,0.0333333333333333,0.006,6,0,250
"445",2229.3636159404,0.0998851328099589,0.0206557139219399,0.125,0.0222222222222222,0.006,6,0,250
"446",2225.4786569333,0.127732839904533,0.0218830196300888,0.1,0.0222222222222222,0.006,6,0,250
"447",2218.19045993289,0.126157981264757,0.0160234372145889,0.0833333333333333,0.0222222222222222,0.006,6,0,250
"448",2199.86097246173,0.100443238557887,0.0192391229263468,0.125,0.02,0.006,6,0,250
"449",2197.52322922205,0.119083664616198,0.0182623578229036,0.1,0.02,0.006,6,0,250
"450",2208.75726971675,0.128943241762869,0.0157875791302414,0.0833333333333333,0.02,0.006,6,0,250
"451",2364.49853256811,0.114776695067489,0.0282064349917362,0.125,0.0333333333333333,0.01,6,0,250
"452",2305.11372341789,0.153910212036041,0.0281299036452423,0.1,0.0333333333333333,0.01,6,0,250
"453",2318.12283728249,0.154841868679876,0.0225356728723756,0.0833333333333333,0.0333333333333333,0.01,6,0,250
"454",2269.04042985724,0.108043183420678,0.0194572625966908,0.125,0.0222222222222222,0.01,6,0,250
"455",2261.87226378076,0.128665133153828,0.0184918614587464,0.1,0.0222222222222222,0.01,6,0,250
"456",2267.1378432956,0.14431375144655,0.0166643213726648,0.0833333333333333,0.0222222222222222,0.01,6,0,250
"457",2252.55582682853,0.112333137255127,0.0192677326263824,0.125,0.02,0.01,6,0,250
"458",2308.69410399196,0.111226280793795,0.011985385775413,0.1,0.02,0.01,6,0,250
"459",2251.57295237749,0.145266313538235,0.0156394217471543,0.0833333333333333,0.02,0.01,6,0,250
"460",2343.9330265897,0.0401202924432645,0.0038854013071671,0.125,0.0333333333333333,0.0025,8,0,250
"461",2211.63478232879,0.072155685500444,0.0243049483012437,0.1,0.0333333333333333,0.0025,8,0,250
"462",2213.02534500483,0.080451309232649,0.0210335577557424,0.0833333333333333,0.0333333333333333,0.0025,8,0,250
"463",2147.87305175412,0.0467108195451033,0.00862448864884343,0.125,0.0222222222222222,0.0025,8,0,250
"464",2142.97032553874,0.0569491617196071,0.0101692218083533,0.1,0.0222222222222222,0.0025,8,0,250
"465",2131.03044675758,0.0743944207057248,0.0153858817245497,0.0833333333333333,0.0222222222222222,0.0025,8,0,250
"466",2125.15773390092,0.0423155785125792,0.000983073214789086,0.125,0.02,0.0025,8,0,250
"467",2122.05285070195,0.061358315363151,0.0126606439966322,0.1,0.02,0.0025,8,0,250
"468",2099.1363874646,0.0660240196890121,0.00996151068263172,0.0833333333333333,0.02,0.0025,8,0,250
"469",2237.08094648136,0.0687488337921,0.0282318883288006,0.125,0.0333333333333333,0.006,8,0,250
"470",2420.52065317571,0.056533247961881,0.0105978778662794,0.1,0.0333333333333333,0.006,8,0,250
"471",2232.12395790519,0.0930187101527894,0.0223616382335302,0.0833333333333333,0.0333333333333333,0.006,8,0,250
"472",2205.05779985981,0.0498821968267814,0.00746117121093061,0.125,0.0222222222222222,0.006,8,0,250
"473",2256.170070585,0.050933422426549,0.000307724402914299,0.1,0.0222222222222222,0.006,8,0,250
"474",2175.66073206457,0.0820583964307747,0.015082568197211,0.0833333333333333,0.0222222222222222,0.006,8,0,250
"475",2165.88090199538,0.0498472622979076,0.00578272450000901,0.125,0.02,0.006,8,0,250
"476",2167.6566337479,0.0765054555799969,0.0170188683584339,0.1,0.02,0.006,8,0,250
"477",2155.59241397612,0.0775422628175485,0.0121982892044621,0.0833333333333333,0.02,0.006,8,0,250
"478",2573.74505916229,0.044119298814104,0.00184852824082508,0.125,0.0333333333333333,0.01,8,0,250
"479",2256.44007725557,0.0943281868007849,0.0256908767175012,0.1,0.0333333333333333,0.01,8,0,250
"480",2284.97641051106,0.0940605106367617,0.0199283500170044,0.0833333333333333,0.0333333333333333,0.01,8,0,250
"481",2226.59476140383,0.0751051099172048,0.0212113359103961,0.125,0.0222222222222222,0.01,8,0,250
"482",2221.8671927107,0.0791270688895567,0.0157271002569368,0.1,0.0222222222222222,0.01,8,0,250
"483",2220.07954053243,0.0929612095683916,0.0154797593289479,0.0833333333333333,0.0222222222222222,0.01,8,0,250
"484",2212.00984867492,0.0721343676310503,0.0182415873522181,0.125,0.02,0.01,8,0,250
"485",2208.66951519514,0.0771717210910583,0.013585076898366,0.1,0.02,0.01,8,0,250
"486",2215.19423655725,0.0852224135510495,0.0119478866446047,0.0833333333333333,0.02,0.01,8,0,250
"487",2188.90889857764,0.257468979993767,0.0376145342260997,0.125,0.0333333333333333,0.0025,4,1e-05,250
"488",2222.606981504,0.272719839631986,0.0312066437302511,0.1,0.0333333333333333,0.0025,4,1e-05,250
"489",2238.89198184761,0.284723011966561,0.0263428549267848,0.0833333333333333,0.0333333333333333,0.0025,4,1e-05,250
"490",2753.72323169662,0.148442509099333,0.00571148866550417,0.125,0.0222222222222222,0.0025,4,1e-05,250
"491",2104.1248191995,0.26782089347528,0.0245728673539651,0.1,0.0222222222222222,0.0025,4,1e-05,250
"492",2134.16153929753,0.266387179272057,0.0200497456884218,0.0833333333333333,0.0222222222222222,0.0025,4,1e-05,250
"493",2048.64484258065,0.245447209124985,0.0265027699242204,0.125,0.02,0.0025,4,1e-05,250
"494",2076.6601722995,0.258967183641146,0.022227108877243,0.1,0.02,0.0025,4,1e-05,250
"495",2110.44937572629,0.254534264992837,0.0176686118361696,0.0833333333333333,0.02,0.0025,4,1e-05,250
"496",2221.23353766893,0.261075939489278,0.0351732424713607,0.125,0.0333333333333333,0.006,4,1e-05,250
"497",2255.54117678804,0.275172417689548,0.0287590082680768,0.1,0.0333333333333333,0.006,4,1e-05,250
"498",2284.51254392897,0.295637378256152,0.02464025116358,0.0833333333333333,0.0333333333333333,0.006,4,1e-05,250
"499",2138.85430537081,0.254766487117128,0.0270405661102937,0.125,0.0222222222222222,0.006,4,1e-05,250
"500",2169.02589400368,0.275493564084973,0.0227101013802376,0.1,0.0222222222222222,0.006,4,1e-05,250
"501",2198.084442329,0.280734303746897,0.0189181272016081,0.0833333333333333,0.0222222222222222,0.006,4,1e-05,250
"502",2126.22944935988,0.250949728378847,0.0244653041994821,0.125,0.02,0.006,4,1e-05,250
"503",2149.46643673002,0.271270446648797,0.0206688471786517,0.1,0.02,0.006,4,1e-05,250
"504",2181.60382730459,0.26839103263067,0.0166693213349577,0.0833333333333333,0.02,0.006,4,1e-05,250
"505",2265.52019619955,0.276684990988807,0.0336290825544237,0.125,0.0333333333333333,0.01,4,1e-05,250
"506",2308.92736319946,0.282687244546541,0.0265691558891589,0.1,0.0333333333333333,0.01,4,1e-05,250
"507",2328.41336729408,0.301816706136247,0.0229353263771116,0.0833333333333333,0.0333333333333333,0.01,4,1e-05,250
"508",2199.53074506269,0.265769533814574,0.0249123546081309,0.125,0.0222222222222222,0.01,4,1e-05,250
"509",2232.12952863533,0.282801500227401,0.0207389330276902,0.1,0.0222222222222222,0.01,4,1e-05,250
"510",2258.66064456347,0.289018596548945,0.0172299005442281,0.0833333333333333,0.0222222222222222,0.01,4,1e-05,250
"511",2190.87792727685,0.273298159935237,0.023837722224802,0.125,0.02,0.01,4,1e-05,250
"512",2217.94998477093,0.277312005032488,0.0187658848350948,0.1,0.02,0.01,4,1e-05,250
"513",2244.89341051985,0.294824236094437,0.0163390381441888,0.0833333333333333,0.02,0.01,4,1e-05,250
"514",2125.40694672618,0.13137599302115,0.0339848583612929,0.125,0.0333333333333333,0.0025,6,1e-05,250
"515",2152.39052546952,0.14650194078876,0.0290445497286803,0.1,0.0333333333333333,0.0025,6,1e-05,250
"516",2183.35639992728,0.16098242684672,0.02535486079957,0.0833333333333333,0.0333333333333333,0.0025,6,1e-05,250
"517",2018.76628574544,0.128637501400543,0.0256230891254806,0.125,0.0222222222222222,0.0025,6,1e-05,250
"518",2052.54009130641,0.133577347757811,0.020499269442829,0.1,0.0222222222222222,0.0025,6,1e-05,250
"519",2069.41689447041,0.145671000213945,0.018281322755957,0.0833333333333333,0.0222222222222222,0.0025,6,1e-05,250
